countyfp,key,value,quarter,year.quarter,Name,Dem_Desc,edr,planning.region,mif
127,totwage,50121216,1,2015.1,Redwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,totwage,46893950,1,2014.1,Redwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,totwage,45521672,1,2013.1,Redwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
127,totwage,44105781,1,2012.1,Redwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
129,totwage,58106440,1,2021.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,57029273,1,2020.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,57588562,1,2019.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,56874465,1,2018.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,55906874,1,2017.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,50245483,1,2016.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,50935316,1,2015.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,50417153,1,2014.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,47355785,1,2013.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
129,totwage,46507855,1,2012.1,Renville,Entirely rural,EDR 6E- Southwest Central,Central,SW
131,totwage,284846240,1,2021.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,299198797,1,2020.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,289773042,1,2019.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,281184552,1,2018.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,266438534,1,2017.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,242784337,1,2016.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,240249008,1,2015.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,223433027,1,2014.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,213467596,1,2013.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
131,totwage,214495962,1,2012.1,Rice,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
133,totwage,36031341,1,2021.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,33562537,1,2020.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,33667134,1,2019.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,34373128,1,2018.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,33452097,1,2017.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,30194242,1,2016.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,29558401,1,2015.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,29784703,1,2014.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,27791456,1,2013.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
133,totwage,24248400,1,2012.1,Rock,Urban/town/rural mix,EDR 8 - Southwest,Southwest,SW
135,totwage,137360964,1,2021.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,116317023,1,2020.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,104906788,1,2019.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,104759288,1,2018.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,92232867,1,2017.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,89661562,1,2016.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,94448332,1,2015.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,108768465,1,2014.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,99542458,1,2013.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
135,totwage,98557977,1,2012.1,Roseau,Town/rural mix,EDR 1 - Northwest,Northwest,NW
137,totwage,1108311813,1,2021.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,1164270481,1,2020.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,1150071696,1,2019.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,1093669480,1,2018.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,1043186049,1,2017.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,969664340,1,2016.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,1028518695,1,2015.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,991059218,1,2014.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,956253186,1,2013.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
137,totwage,920349097,1,2012.1,St. Louis,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
139,totwage,710767377,1,2021.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,689657596,1,2020.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,644700962,1,2019.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,622614534,1,2018.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,595925852,1,2017.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,486694965,1,2016.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,488657430,1,2015.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,465134377,1,2014.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,441160700,1,2013.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
139,totwage,434470995,1,2012.1,Scott,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
141,totwage,303940534,1,2021.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,304085206,1,2020.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,294738712,1,2019.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,281596834,1,2018.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,271659799,1,2017.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,251644063,1,2016.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,247501318,1,2015.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,240627418,1,2014.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,229797574,1,2013.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,totwage,211274996,1,2012.1,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
143,totwage,37034902,1,2021.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,40123456,1,2020.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,39340598,1,2019.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,40363667,1,2018.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,39673558,1,2017.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,34176068,1,2016.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,32899283,1,2015.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,32313663,1,2014.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,31597464,1,2013.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,totwage,35480141,1,2012.1,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
145,totwage,1077033311,1,2021.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,1101983907,1,2020.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,1037637010,1,2019.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,1034382524,1,2018.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,1011217095,1,2017.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,891134314,1,2016.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,852085884,1,2015.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,799220981,1,2014.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,772346830,1,2013.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,totwage,749041172,1,2012.1,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
147,totwage,282035898,1,2021.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,258683511,1,2020.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,264650643,1,2019.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,251310521,1,2018.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,244292760,1,2017.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,220319429,1,2016.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,210145080,1,2015.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,225003950,1,2014.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,217561276,1,2013.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,totwage,204524376,1,2012.1,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
149,totwage,61723762,1,2021.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,62809263,1,2020.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,59978299,1,2019.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,59458097,1,2018.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,56044275,1,2017.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,51964867,1,2016.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,49283559,1,2015.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,47937853,1,2014.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,44959476,1,2013.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,totwage,44139730,1,2012.1,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
151,totwage,34675036,1,2021.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,34186624,1,2020.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,34296204,1,2019.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,36613102,1,2018.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,33739575,1,2017.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,29745370,1,2016.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,31543744,1,2015.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,29283440,1,2014.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,28439601,1,2013.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,totwage,31921785,1,2012.1,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
153,totwage,67437385,1,2021.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,69335069,1,2020.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,64920345,1,2019.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,64304330,1,2018.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,60996159,1,2017.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,50175539,1,2016.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,48278981,1,2015.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,46918741,1,2014.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,45120364,1,2013.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,totwage,43827951,1,2012.1,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
155,totwage,9978059,1,2021.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,9918636,1,2020.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,9760805,1,2019.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,9710528,1,2018.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,9741214,1,2017.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,8164624,1,2016.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,7904991,1,2015.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,7860181,1,2014.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,7372942,1,2013.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,totwage,7623820,1,2012.1,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
157,totwage,64236694,1,2021.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,65293152,1,2020.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,63073245,1,2019.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,60960500,1,2018.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,58295288,1,2017.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,54567493,1,2016.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,58228696,1,2015.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,55709185,1,2014.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,54935682,1,2013.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,totwage,54046870,1,2012.1,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
159,totwage,53635607,1,2021.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,53022699,1,2020.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,51029451,1,2019.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,50082500,1,2018.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,47303445,1,2017.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,51482260,1,2016.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,50677356,1,2015.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,49723202,1,2014.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,48233044,1,2013.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,totwage,46498088,1,2012.1,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
161,totwage,59643546,1,2021.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,61086422,1,2020.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,59258826,1,2019.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,58751445,1,2018.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,63567545,1,2017.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,58159553,1,2016.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,65990983,1,2015.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,62653492,1,2014.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,62849442,1,2013.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,totwage,65706446,1,2012.1,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
163,totwage,1135159323,1,2021.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,1102484764,1,2020.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,1069992827,1,2019.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,1056712367,1,2018.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,987504476,1,2017.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,889365049,1,2016.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,862672738,1,2015.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,812395342,1,2014.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,771614522,1,2013.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,totwage,733780835,1,2012.1,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
165,totwage,41919618,1,2021.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,41792785,1,2020.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,38287665,1,2019.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,39393274,1,2018.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,36777418,1,2017.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,32808390,1,2016.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,30441572,1,2015.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,30029726,1,2014.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,29565762,1,2013.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,totwage,29335909,1,2012.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
167,totwage,18813719,1,2021.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,19024982,1,2020.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,17938885,1,2019.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,17921044,1,2018.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,17869629,1,2017.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,21528820,1,2016.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,16969286,1,2015.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,16628962,1,2014.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,15486838,1,2013.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,totwage,14808618,1,2012.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
169,totwage,257047526,1,2021.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,260794309,1,2020.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,265309056,1,2019.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,260414308,1,2018.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,250433531,1,2017.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,242216293,1,2016.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,234728096,1,2015.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,225208994,1,2014.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,221551348,1,2013.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,totwage,234343737,1,2012.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
171,totwage,517854789,1,2021.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,493860051,1,2020.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,461198152,1,2019.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,442301596,1,2018.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,423113448,1,2017.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,386172238,1,2016.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,371586411,1,2015.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,341864845,1,2014.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,326127046,1,2013.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,totwage,315697848,1,2012.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
173,totwage,34570087,1,2021.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,36808201,1,2020.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,37027341,1,2019.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,36438599,1,2018.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,35166081,1,2017.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,34035755,1,2016.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,34165406,1,2015.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,34369826,1,2014.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,32851997,1,2013.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,totwage,33453858,1,2012.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
001,totwage,43872333,2,2021.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,38378923,2,2020.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,38558715,2,2019.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,36979735,2,2018.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,35419435,2,2017.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,32612374,2,2016.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,30819294,2,2015.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,29346551,2,2014.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,28068894,2,2013.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,totwage,27741773,2,2012.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
003,totwage,1858541069,2,2021.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1639799382,2,2020.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1744801830,2,2019.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1673732198,2,2018.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1587285902,2,2017.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1526153375,2,2016.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1443399459,2,2015.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1383689091,2,2014.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1324782737,2,2013.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,totwage,1261981781,2,2012.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
005,totwage,162516593,2,2021.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,138073168,2,2020.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,148083416,2,2019.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,142209741,2,2018.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,136667316,2,2017.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,128884104,2,2016.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,123363372,2,2015.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,116738888,2,2014.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,112156749,2,2013.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,totwage,108836842,2,2012.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
007,totwage,234440323,2,2021.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
