periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,sEmp
Q,U,C,27073,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,1134,1
Q,U,C,27073,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1212,1
Q,U,C,27075,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,4446,1
Q,U,C,27075,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2310,1
Q,U,C,27075,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2136,1
Q,U,C,27077,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1702,1
Q,U,C,27077,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,815,1
Q,U,C,27077,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,887,1
Q,U,C,27079,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,9673,1
Q,U,C,27079,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,5387,1
Q,U,C,27079,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,4286,1
Q,U,C,27081,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1828,1
Q,U,C,27081,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,840,1
Q,U,C,27081,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,989,1
Q,U,C,27083,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,14611,1
Q,U,C,27083,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,6980,1
Q,U,C,27083,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,7631,1
Q,U,C,27085,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,16462,1
Q,U,C,27085,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,8518,1
Q,U,C,27085,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,7943,1
Q,U,C,27087,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1984,1
Q,U,C,27087,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,964,1
Q,U,C,27087,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1020,1
Q,U,C,27089,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,2368,1
Q,U,C,27089,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,1228,1
Q,U,C,27089,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1139,1
Q,U,C,27091,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,8884,1
Q,U,C,27091,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,4178,1
Q,U,C,27091,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,4706,1
Q,U,C,27093,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,7723,1
Q,U,C,27093,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,4098,1
Q,U,C,27093,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3625,1
Q,U,C,27095,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,10437,1
Q,U,C,27095,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,4377,1
Q,U,C,27095,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,6060,1
Q,U,C,27097,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,11490,1
Q,U,C,27097,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,5288,1
Q,U,C,27097,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,6202,1
Q,U,C,27099,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,16339,1
Q,U,C,27099,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,8351,1
Q,U,C,27099,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,7988,1
Q,U,C,27101,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,3266,1
Q,U,C,27101,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,1577,1
Q,U,C,27101,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1688,1
Q,U,C,27103,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,15702,1
Q,U,C,27103,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,7884,1
Q,U,C,27103,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,7817,1
Q,U,C,27105,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,11346,1
Q,U,C,27105,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,5969,1
Q,U,C,27105,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,5376,1
Q,U,C,27107,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1701,1
Q,U,C,27107,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,805,1
Q,U,C,27107,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,897,1
Q,U,C,27109,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,100186,1
Q,U,C,27109,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,44698,1
Q,U,C,27109,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,55488,1
Q,U,C,27111,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,24855,1
Q,U,C,27111,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,12140,1
Q,U,C,27111,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,12716,1
Q,U,C,27113,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,10361,1
Q,U,C,27113,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,4948,1
Q,U,C,27113,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,5413,1
Q,U,C,27115,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,8293,1
Q,U,C,27115,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,3757,1
Q,U,C,27115,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,4536,1
Q,U,C,27117,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,4680,1
Q,U,C,27117,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2227,1
Q,U,C,27117,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2453,1
Q,U,C,27119,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,12792,1
Q,U,C,27119,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,6204,1
Q,U,C,27119,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,6588,1
Q,U,C,27121,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,4342,1
Q,U,C,27121,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2169,1
Q,U,C,27121,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2173,1
Q,U,C,27123,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,343026,1
Q,U,C,27123,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,166563,1
Q,U,C,27123,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,176463,1
Q,U,C,27125,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1175,1
Q,U,C,27125,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,583,1
Q,U,C,27125,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,593,1
Q,U,C,27127,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,6979,1
Q,U,C,27127,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,3431,1
Q,U,C,27127,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3548,1
Q,U,C,27129,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,5769,1
Q,U,C,27129,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2996,1
Q,U,C,27129,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2773,1
Q,U,C,27131,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,27180,1
Q,U,C,27131,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,13743,1
Q,U,C,27131,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,13437,1
Q,U,C,27133,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,3609,1
Q,U,C,27133,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,1675,1
Q,U,C,27133,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1934,1
Q,U,C,27135,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,6858,1
Q,U,C,27135,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,3412,1
Q,U,C,27135,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3446,1
Q,U,C,27137,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,106010,1
Q,U,C,27137,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,52781,1
Q,U,C,27137,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,53229,1
Q,U,C,27139,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,55232,1
Q,U,C,27139,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,30900,1
Q,U,C,27139,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,24332,1
Q,U,C,27141,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,27017,1
Q,U,C,27141,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,14000,1
Q,U,C,27141,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,13016,1
Q,U,C,27143,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,4061,1
Q,U,C,27143,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2150,1
Q,U,C,27143,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1911,1
Q,U,C,27145,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,86163,1
Q,U,C,27145,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,41967,1
Q,U,C,27145,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,44196,1
Q,U,C,27147,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,21803,1
Q,U,C,27147,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,11730,1
Q,U,C,27147,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,10072,1
Q,U,C,27149,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,6225,1
Q,U,C,27149,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,3626,1
Q,U,C,27149,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2599,1
Q,U,C,27151,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,3871,1
Q,U,C,27151,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2028,1
Q,U,C,27151,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1843,1
Q,U,C,27153,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,6750,1
Q,U,C,27153,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,3072,1
Q,U,C,27153,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3679,1
Q,U,C,27155,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1194,1
Q,U,C,27155,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,571,1
Q,U,C,27155,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,624,1
Q,U,C,27157,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,7476,1
Q,U,C,27157,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,4034,1
Q,U,C,27157,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3442,1
Q,U,C,27159,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,5404,1
Q,U,C,27159,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2316,1
Q,U,C,27159,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3088,1
Q,U,C,27161,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,5983,1
Q,U,C,27161,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2768,1
Q,U,C,27161,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,3215,1
Q,U,C,27163,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,89387,1
Q,U,C,27163,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,42657,1
Q,U,C,27163,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,46730,1
Q,U,C,27165,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,4618,1
Q,U,C,27165,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,2226,1
Q,U,C,27165,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2391,1
Q,U,C,27167,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,1977,1
Q,U,C,27167,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,894,1
Q,U,C,27167,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,1083,1
Q,U,C,27169,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,26634,1
Q,U,C,27169,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,13453,1
Q,U,C,27169,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,13180,1
Q,U,C,27171,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,47629,1
Q,U,C,27171,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,24084,1
Q,U,C,27171,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,23546,1
Q,U,C,27173,A,00,A00,0,A00,A0,A0,E0,0,0,2019,3,4188,1
Q,U,C,27173,A,00,A00,1,A00,A0,A0,E0,0,0,2019,3,1876,1
Q,U,C,27173,A,00,A00,2,A00,A0,A0,E0,0,0,2019,3,2312,1
Q,U,C,27001,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,4292,1
Q,U,C,27001,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1958,1
Q,U,C,27001,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2334,1
Q,U,C,27003,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,136270,1
Q,U,C,27003,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,72401,1
Q,U,C,27003,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,63870,1
Q,U,C,27005,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,14821,1
Q,U,C,27005,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,6890,1
Q,U,C,27005,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,7931,1
Q,U,C,27007,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,20690,1
Q,U,C,27007,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,9607,1
Q,U,C,27007,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,11084,1
Q,U,C,27009,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,19154,1
Q,U,C,27009,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,11093,1
Q,U,C,27009,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,8061,1
Q,U,C,27011,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,1776,1
Q,U,C,27011,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,760,1
Q,U,C,27011,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1015,1
Q,U,C,27013,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,37946,1
Q,U,C,27013,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,18336,1
Q,U,C,27013,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,19610,1
Q,U,C,27015,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,14212,1
Q,U,C,27015,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,7260,1
Q,U,C,27015,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,6952,1
Q,U,C,27017,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,13513,1
Q,U,C,27017,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,6487,1
Q,U,C,27017,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,7025,1
Q,U,C,27019,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,39865,1
Q,U,C,27019,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,21162,1
Q,U,C,27019,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,18703,1
Q,U,C,27021,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,11185,1
Q,U,C,27021,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,5289,1
Q,U,C,27021,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,5896,1
Q,U,C,27023,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,5878,1
Q,U,C,27023,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2844,1
Q,U,C,27023,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,3033,1
Q,U,C,27025,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,14860,1
Q,U,C,27025,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,7264,1
Q,U,C,27025,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,7596,1
Q,U,C,27027,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,20546,1
Q,U,C,27027,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,9729,1
Q,U,C,27027,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,10817,1
Q,U,C,27029,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,3015,1
Q,U,C,27029,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1485,1
Q,U,C,27029,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1530,1
Q,U,C,27031,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,2795,1
Q,U,C,27031,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1301,1
Q,U,C,27031,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1494,1
Q,U,C,27033,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,4799,1
Q,U,C,27033,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2326,1
Q,U,C,27033,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2473,1
Q,U,C,27035,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,28926,1
Q,U,C,27035,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,13660,1
Q,U,C,27035,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,15266,1
Q,U,C,27037,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,194235,1
Q,U,C,27037,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,101011,1
Q,U,C,27037,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,93223,1
Q,U,C,27039,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,6175,1
Q,U,C,27039,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,3888,1
Q,U,C,27039,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2287,1
Q,U,C,27041,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,19652,1
Q,U,C,27041,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,10087,1
Q,U,C,27041,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,9565,1
Q,U,C,27043,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,4800,1
Q,U,C,27043,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2321,1
Q,U,C,27043,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2479,1
Q,U,C,27045,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,6416,1
Q,U,C,27045,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,3093,1
Q,U,C,27045,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,3323,1
Q,U,C,27047,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,12463,1
Q,U,C,27047,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,6104,1
Q,U,C,27047,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,6359,1
Q,U,C,27049,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,20217,1
Q,U,C,27049,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,10264,1
Q,U,C,27049,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,9954,1
Q,U,C,27051,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,1887,1
Q,U,C,27051,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,867,1
Q,U,C,27051,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1020,1
Q,U,C,27053,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,964679,1
Q,U,C,27053,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,475646,1
Q,U,C,27053,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,489034,1
Q,U,C,27055,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,5688,1
Q,U,C,27055,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2837,1
Q,U,C,27055,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2851,1
Q,U,C,27057,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,6311,1
Q,U,C,27057,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,3122,1
Q,U,C,27057,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,3189,1
Q,U,C,27059,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,11431,1
Q,U,C,27059,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,4742,1
Q,U,C,27059,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,6689,1
Q,U,C,27061,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,17691,1
Q,U,C,27061,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,8682,1
Q,U,C,27061,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,9008,1
Q,U,C,27063,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,5555,1
Q,U,C,27063,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2910,1
Q,U,C,27063,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2644,1
Q,U,C,27065,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,4084,1
Q,U,C,27065,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1687,1
Q,U,C,27065,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2397,1
Q,U,C,27067,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,25360,1
Q,U,C,27067,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,12129,1
Q,U,C,27067,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,13230,1
Q,U,C,27069,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,1528,1
Q,U,C,27069,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,706,1
Q,U,C,27069,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,822,1
Q,U,C,27071,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,4436,1
Q,U,C,27071,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2327,1
Q,U,C,27071,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,2110,1
Q,U,C,27073,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,2298,1
Q,U,C,27073,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1099,1
Q,U,C,27073,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1199,1
Q,U,C,27075,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,4071,1
Q,U,C,27075,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,2076,1
Q,U,C,27075,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1995,1
Q,U,C,27077,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,1658,1
Q,U,C,27077,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,796,1
Q,U,C,27077,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,862,1
Q,U,C,27079,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,9685,1
Q,U,C,27079,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,5414,1
Q,U,C,27079,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,4270,1
Q,U,C,27081,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,1614,1
Q,U,C,27081,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,697,1
Q,U,C,27081,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,916,1
Q,U,C,27083,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,14096,1
Q,U,C,27083,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,6675,1
Q,U,C,27083,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,7420,1
Q,U,C,27085,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,16793,1
Q,U,C,27085,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,8731,1
Q,U,C,27085,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,8062,1
Q,U,C,27087,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,1922,1
Q,U,C,27087,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,940,1
Q,U,C,27087,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,981,1
Q,U,C,27089,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,2303,1
Q,U,C,27089,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1177,1
Q,U,C,27089,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1126,1
Q,U,C,27091,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,8262,1
Q,U,C,27091,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,3835,1
Q,U,C,27091,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,4427,1
Q,U,C,27093,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,7638,1
Q,U,C,27093,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,4077,1
Q,U,C,27093,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,3561,1
Q,U,C,27095,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,10376,1
Q,U,C,27095,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,4353,1
Q,U,C,27095,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,6023,1
Q,U,C,27097,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,11048,1
Q,U,C,27097,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,5040,1
Q,U,C,27097,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,6008,1
Q,U,C,27099,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,16182,1
Q,U,C,27099,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,8201,1
Q,U,C,27099,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,7980,1
Q,U,C,27101,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,3119,1
Q,U,C,27101,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,1532,1
Q,U,C,27101,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,1586,1
Q,U,C,27103,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,16271,1
Q,U,C,27103,A,00,A00,1,A00,A0,A0,E0,0,0,2019,4,8051,1
Q,U,C,27103,A,00,A00,2,A00,A0,A0,E0,0,0,2019,4,8220,1
Q,U,C,27105,A,00,A00,0,A00,A0,A0,E0,0,0,2019,4,11318,1
